shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
878,5.161,895,4620,charging,cryptojacking
946,5.169,943,4720,idle,cryptojacking
978,5.165,1011,4880,charging,cryptojacking
941,5.169,934,4720,idle,cryptojacking
1056,5.169,985,5040,idle,cryptojacking
950,5.161,941,4420,idle,cryptojacking
920,5.161,965,5020,idle,cryptojacking
994,5.161,999,5120,charging,cryptojacking
895,5.173,864,4400,idle,cryptojacking
919,5.165,936,5600,idle,cryptojacking
1005,5.165,935,4980,charging,cryptojacking
941,5.165,965,4920,charging,cryptojacking
967,5.165,922,4760,charging,cryptojacking
998,5.165,1034,5180,charging,cryptojacking
876,5.169,978,4880,idle,cryptojacking
988,5.161,974,5040,idle,cryptojacking
894,5.169,856,4580,idle,cryptojacking
895,5.169,955,4720,charging,cryptojacking
1028,5.165,972,5140,charging,cryptojacking
896,5.165,986,5120,charging,cryptojacking
972,5.161,996,4880,charging,cryptojacking
899,5.165,910,4720,idle,cryptojacking
879,5.161,1024,4620,charging,cryptojacking
959,5.161,1025,5240,charging,cryptojacking
1055,5.161,1003,5120,charging,cryptojacking
872,5.173,851,4460,idle,cryptojacking
982,5.161,1004,5140,charging,cryptojacking
1049,5.161,1008,4760,charging,cryptojacking
965,5.161,1004,4880,charging,cryptojacking
969,5.165,956,4940,charging,cryptojacking
948,5.165,915,5080,charging,cryptojacking
897,5.165,874,4520,charging,cryptojacking
962,5.161,998,4940,charging,cryptojacking
919,5.165,935,4880,charging,cryptojacking
980,5.161,961,5080,idle,cryptojacking
853,5.169,816,4060,idle,cryptojacking
915,5.169,902,4940,charging,cryptojacking
903,5.165,937,4920,idle,cryptojacking
915,5.165,954,4940,charging,cryptojacking
959,5.161,1006,5220,charging,cryptojacking
927,5.169,905,5120,charging,cryptojacking
963,5.161,961,4980,charging,cryptojacking
907,5.169,946,4920,charging,cryptojacking
959,5.169,966,4760,charging,cryptojacking
990,5.161,899,4760,charging,cryptojacking
866,5.169,953,5220,idle,cryptojacking
891,5.165,962,4980,charging,cryptojacking
1024,5.161,953,4920,charging,cryptojacking
1024,5.165,895,4980,charging,cryptojacking
922,5.169,917,4760,idle,cryptojacking
886,5.165,912,4580,charging,cryptojacking
929,5.165,981,4680,charging,cryptojacking
973,5.165,914,5140,charging,cryptojacking
947,5.165,960,4760,charging,cryptojacking
1002,5.161,992,5080,idle,cryptojacking
903,5.169,977,4720,charging,cryptojacking
968,5.165,916,5080,charging,cryptojacking
834,5.173,1008,4660,idle,cryptojacking
915,5.165,959,4940,charging,cryptojacking
1048,5.161,975,5080,idle,cryptojacking
905,5.165,869,4840,charging,cryptojacking
904,5.165,904,4880,charging,cryptojacking
896,5.169,893,4580,idle,cryptojacking
964,5.161,915,4580,charging,cryptojacking
905,5.165,950,4920,charging,cryptojacking
940,5.161,991,4720,charging,cryptojacking
1035,5.165,1005,5240,idle,cryptojacking
1088,5.157,1052,5120,charging,cryptojacking
831,5.169,892,4420,charging,cryptojacking
835,5.165,903,4720,idle,cryptojacking
926,5.169,988,5040,charging,cryptojacking
983,5.173,921,5440,idle,cryptojacking
998,5.161,917,4840,charging,cryptojacking
1004,5.165,979,4820,idle,cryptojacking
951,5.161,998,4760,charging,cryptojacking
941,5.165,917,4660,charging,cryptojacking
1034,5.165,886,4580,charging,cryptojacking
1012,5.157,1002,5020,charging,cryptojacking
1031,5.169,921,5040,charging,cryptojacking
959,5.169,856,4780,charging,cryptojacking
851,5.165,990,5120,idle,cryptojacking
1000,5.161,928,4780,charging,cryptojacking
939,5.165,993,5300,charging,cryptojacking
992,5.165,1047,4680,idle,cryptojacking
1084,5.165,964,5040,charging,cryptojacking
982,5.165,949,5300,charging,cryptojacking
913,5.165,994,4780,charging,cryptojacking
936,5.165,930,4360,idle,cryptojacking
959,5.165,958,4820,idle,cryptojacking
998,5.169,931,4820,idle,cryptojacking
906,5.165,904,4580,charging,cryptojacking
921,5.165,870,4920,charging,cryptojacking
967,5.165,870,4840,idle,cryptojacking
958,5.165,1003,5180,idle,cryptojacking
884,5.165,932,4820,charging,cryptojacking
936,5.169,913,4680,charging,cryptojacking
966,5.161,1035,4560,charging,cryptojacking
920,5.165,912,4660,charging,cryptojacking
1016,5.169,913,4840,charging,cryptojacking
1021,5.165,908,4760,charging,cryptojacking
981,5.165,1000,5120,charging,cryptojacking
893,5.165,951,4920,charging,cryptojacking
915,5.169,863,4460,idle,cryptojacking
912,5.165,1004,4820,charging,cryptojacking
828,5.169,965,4660,idle,cryptojacking
926,5.169,883,4580,idle,cryptojacking
955,5.165,900,4760,charging,cryptojacking
920,5.165,955,5400,charging,cryptojacking
1030,5.153,1013,4980,charging,cryptojacking
1000,5.165,968,5080,charging,cryptojacking
992,5.161,916,5080,charging,cryptojacking
893,5.165,903,4880,charging,cryptojacking
993,5.165,937,4520,charging,cryptojacking
903,5.165,840,4820,idle,cryptojacking
941,5.165,903,4660,charging,cryptojacking
919,5.165,984,4920,charging,cryptojacking
929,5.169,890,4760,charging,cryptojacking
1007,5.165,976,5180,charging,cryptojacking
970,5.161,946,5040,charging,cryptojacking
877,5.161,1032,5300,charging,cryptojacking
867,5.165,957,4920,charging,cryptojacking
917,5.169,923,4620,idle,cryptojacking
1020,5.161,999,5140,idle,cryptojacking
935,5.169,879,4620,charging,cryptojacking
990,5.161,955,5120,charging,cryptojacking
950,5.161,993,4520,charging,cryptojacking
917,5.165,917,4760,charging,cryptojacking
902,5.165,961,5140,charging,cryptojacking
970,5.165,990,5040,charging,cryptojacking
1011,5.165,948,4880,charging,cryptojacking
990,5.161,914,5040,charging,cryptojacking
905,5.161,919,4920,charging,cryptojacking
923,5.165,1037,4920,charging,cryptojacking
886,5.165,949,4940,charging,cryptojacking
948,5.169,880,4520,charging,cryptojacking
899,5.173,912,4720,idle,cryptojacking
995,5.157,1019,5240,idle,cryptojacking
936,5.169,879,5280,idle,cryptojacking
917,5.169,878,4620,charging,cryptojacking
941,5.157,952,4880,charging,cryptojacking
908,5.165,951,4880,idle,cryptojacking
1083,5.165,1018,5240,idle,cryptojacking
930,5.165,960,4920,charging,cryptojacking
907,5.169,827,4620,idle,cryptojacking
1072,5.161,1080,5140,charging,cryptojacking
972,5.165,904,4840,charging,cryptojacking
1017,5.165,919,5480,charging,cryptojacking
1000,5.165,987,4980,idle,cryptojacking
931,5.169,932,4760,charging,cryptojacking
966,5.169,934,4760,charging,cryptojacking
931,5.165,894,4840,charging,cryptojacking
960,5.169,981,4680,idle,cryptojacking
947,5.161,980,4980,charging,cryptojacking
987,5.169,952,4480,charging,cryptojacking
987,5.165,950,4780,charging,cryptojacking
847,5.169,903,5020,idle,cryptojacking
892,5.165,857,4580,charging,cryptojacking
940,5.161,937,4760,charging,cryptojacking
990,5.165,917,4780,charging,cryptojacking
1004,5.165,979,5120,charging,cryptojacking
1079,5.165,1016,5240,idle,cryptojacking
939,5.169,923,4480,charging,cryptojacking
946,5.161,945,4840,idle,cryptojacking
912,5.173,906,5020,idle,cryptojacking
1002,5.165,935,4820,charging,cryptojacking
942,5.169,1006,4920,idle,cryptojacking
975,5.165,943,5400,charging,cryptojacking
1014,5.161,931,5020,idle,cryptojacking
921,5.165,900,4660,charging,cryptojacking
965,5.165,1003,4920,charging,cryptojacking
1036,5.161,985,5220,charging,cryptojacking
881,5.169,891,4720,idle,cryptojacking
914,5.165,876,4880,charging,cryptojacking
907,5.165,952,4980,charging,cryptojacking
932,5.165,1012,5220,charging,cryptojacking
989,5.169,933,4760,charging,cryptojacking
884,5.169,825,4260,idle,cryptojacking
953,5.165,985,5080,idle,cryptojacking
923,5.161,1015,4580,charging,cryptojacking
1017,5.165,969,4880,charging,cryptojacking
878,5.165,959,4940,charging,cryptojacking
1052,5.165,931,4880,charging,cryptojacking
903,5.161,906,4680,charging,cryptojacking
869,5.165,935,4720,charging,cryptojacking
895,5.165,1091,5640,charging,cryptojacking
939,5.161,991,5180,charging,cryptojacking
926,5.169,905,4820,idle,cryptojacking
873,5.169,880,4620,idle,cryptojacking
1009,5.161,1011,5220,charging,cryptojacking
920,5.169,929,4780,charging,cryptojacking
948,5.165,904,4780,charging,cryptojacking
1007,5.165,969,5020,charging,cryptojacking
1011,5.161,1034,5080,idle,cryptojacking
983,5.161,1020,4840,charging,cryptojacking
894,5.165,906,4820,charging,cryptojacking
931,5.161,946,4880,charging,cryptojacking
917,5.169,966,5140,charging,cryptojacking
978,5.153,1020,5040,idle,cryptojacking
957,5.161,1008,5020,charging,cryptojacking
998,5.161,995,4840,charging,cryptojacking
944,5.165,938,4980,charging,cryptojacking
973,5.169,915,4620,idle,cryptojacking
1034,5.165,963,4980,charging,cryptojacking
963,5.161,1026,4880,charging,cryptojacking
1003,5.165,902,4660,charging,cryptojacking
912,5.165,917,4840,idle,cryptojacking
903,5.165,957,4680,charging,cryptojacking
903,5.165,913,4880,idle,cryptojacking
886,5.165,910,4720,charging,cryptojacking
973,5.165,909,4760,idle,cryptojacking
948,5.165,873,4620,charging,cryptojacking
919,5.165,1007,5080,charging,cryptojacking
976,5.161,1032,4760,charging,cryptojacking
964,5.161,1078,4620,charging,cryptojacking
852,5.169,907,4680,idle,cryptojacking
1031,5.161,1001,5760,charging,cryptojacking
947,5.165,1034,4980,charging,cryptojacking
1070,5.161,956,4880,charging,cryptojacking
909,5.165,989,5120,charging,cryptojacking
910,5.173,848,4400,idle,cryptojacking
927,5.165,954,5080,idle,cryptojacking
1021,5.161,949,4880,charging,cryptojacking
884,5.165,952,4820,charging,cryptojacking
919,5.173,875,4200,idle,cryptojacking
907,5.153,933,4840,charging,cryptojacking
911,5.165,913,4880,charging,cryptojacking
830,5.169,909,4680,idle,cryptojacking
945,5.165,1105,5040,charging,cryptojacking
1006,5.161,988,5220,charging,cryptojacking
888,5.169,967,4840,charging,cryptojacking
888,5.165,1011,4920,charging,cryptojacking
961,5.161,922,4720,charging,cryptojacking
966,5.165,985,4760,charging,cryptojacking
918,5.165,1024,4980,charging,cryptojacking
914,5.169,903,4420,charging,cryptojacking
935,5.161,1063,4920,charging,cryptojacking
984,5.165,836,4620,charging,cryptojacking
956,5.165,994,4980,idle,cryptojacking
949,5.165,961,4780,charging,cryptojacking
980,5.161,1005,5540,charging,cryptojacking
952,5.165,1035,4660,charging,cryptojacking
929,5.165,944,4880,charging,cryptojacking
927,5.165,1130,4980,charging,cryptojacking
919,5.165,997,4940,charging,cryptojacking
931,5.161,918,4760,charging,cryptojacking
908,5.173,901,4760,charging,cryptojacking
874,5.161,950,4720,charging,cryptojacking
872,5.161,962,4880,charging,cryptojacking
937,5.165,897,4520,charging,cryptojacking
946,5.165,917,4620,idle,cryptojacking
970,5.161,1014,4940,charging,cryptojacking
976,5.165,996,4840,charging,cryptojacking
1004,5.161,988,4980,charging,cryptojacking
938,5.169,904,4660,idle,cryptojacking
895,5.165,962,4820,charging,cryptojacking
951,5.169,939,4460,charging,cryptojacking
920,5.169,951,4660,idle,cryptojacking
919,5.161,880,4560,charging,cryptojacking
989,5.165,1008,5020,charging,cryptojacking
979,5.169,893,4620,charging,cryptojacking
970,5.165,1039,4460,idle,cryptojacking
961,5.161,1046,4940,charging,cryptojacking
950,5.165,965,4980,charging,cryptojacking
990,5.161,1005,5180,idle,cryptojacking
949,5.165,881,4560,charging,cryptojacking
988,5.161,981,4760,charging,cryptojacking
955,5.161,904,4660,charging,cryptojacking
947,5.165,972,5080,charging,cryptojacking
897,5.161,834,4400,charging,cryptojacking
981,5.161,987,5080,charging,cryptojacking
911,5.169,972,5020,idle,cryptojacking
963,5.165,913,4580,charging,cryptojacking
957,5.161,920,4680,charging,cryptojacking
968,5.169,857,4220,charging,cryptojacking
922,5.165,994,4620,charging,cryptojacking
983,5.157,885,4620,charging,cryptojacking
981,5.169,931,5220,charging,cryptojacking
884,5.165,937,4840,charging,cryptojacking
794,5.177,863,4460,idle,cryptojacking
868,5.169,916,5040,charging,cryptojacking
955,5.161,870,4920,charging,cryptojacking
995,5.165,1027,4660,charging,cryptojacking
927,5.165,959,4980,charging,cryptojacking
936,5.165,974,4980,charging,cryptojacking
950,5.169,907,4720,idle,cryptojacking
897,5.161,989,4560,charging,cryptojacking
918,5.165,943,4560,charging,cryptojacking
931,5.165,914,4580,idle,cryptojacking
891,5.165,937,4920,charging,cryptojacking
944,5.165,920,4760,charging,cryptojacking
957,5.165,998,5220,idle,cryptojacking
931,5.165,949,4780,charging,cryptojacking
981,5.165,920,4680,charging,cryptojacking
917,5.161,924,5340,charging,cryptojacking
905,5.169,934,4760,charging,cryptojacking
948,5.169,993,5120,charging,cryptojacking
1049,5.165,928,5020,charging,cryptojacking
936,5.169,943,4880,idle,cryptojacking
880,5.165,945,4560,charging,cryptojacking
899,5.165,906,4820,charging,cryptojacking
883,5.169,954,5180,charging,cryptojacking
920,5.165,917,4460,charging,cryptojacking
950,5.165,847,4400,charging,cryptojacking
919,5.165,972,4680,charging,cryptojacking
891,5.169,903,4580,idle,cryptojacking
929,5.165,942,4480,idle,cryptojacking
1014,5.161,996,5480,idle,cryptojacking
970,5.165,872,4680,charging,cryptojacking
979,5.161,945,4940,charging,cryptojacking
952,5.165,958,4580,idle,cryptojacking
1024,5.161,1016,5240,idle,cryptojacking
924,5.169,960,4940,charging,cryptojacking
919,5.165,912,4720,charging,cryptojacking
870,5.165,925,4680,charging,cryptojacking
945,5.165,929,5220,charging,cryptojacking
961,5.161,999,5300,charging,cryptojacking
817,5.173,846,4580,idle,cryptojacking
898,5.161,974,5080,charging,cryptojacking
979,5.161,974,5080,charging,cryptojacking
933,5.169,842,4360,idle,cryptojacking
981,5.165,947,4880,charging,cryptojacking
925,5.169,895,4580,idle,cryptojacking
992,5.165,968,5020,charging,cryptojacking
996,5.161,1009,4780,charging,cryptojacking
1008,5.169,885,4720,charging,cryptojacking
917,5.169,919,4840,charging,cryptojacking
977,5.165,951,4940,charging,cryptojacking
888,5.173,868,4480,idle,cryptojacking
929,5.169,978,4820,idle,cryptojacking
957,5.165,906,4580,charging,cryptojacking
1024,5.165,1048,5140,idle,cryptojacking
923,5.165,955,4980,charging,cryptojacking
902,5.165,998,4660,charging,cryptojacking
872,5.165,984,5280,idle,cryptojacking
960,5.165,986,5140,charging,cryptojacking
1079,5.165,1041,5220,charging,cryptojacking
934,5.165,896,4780,charging,cryptojacking
870,5.161,947,4660,charging,cryptojacking
945,5.165,951,4840,idle,cryptojacking
955,5.165,1056,5120,charging,cryptojacking
898,5.165,898,4660,idle,cryptojacking
883,5.165,971,5400,idle,cryptojacking
1037,5.161,903,4880,idle,cryptojacking
991,5.169,983,5120,charging,cryptojacking
878,5.161,979,5040,idle,cryptojacking
1083,5.157,1051,5600,idle,cryptojacking
1013,5.161,999,5600,idle,cryptojacking
928,5.165,975,5080,charging,cryptojacking
987,5.161,1021,5080,charging,cryptojacking
948,5.165,948,4780,charging,cryptojacking
910,5.161,995,5220,charging,cryptojacking
838,5.169,911,4720,idle,cryptojacking
909,5.169,944,4520,idle,cryptojacking
933,5.165,1018,4940,charging,cryptojacking
880,5.165,941,4680,idle,cryptojacking
1010,5.165,909,4820,idle,cryptojacking
989,5.169,976,4920,idle,cryptojacking
886,5.169,983,4660,idle,cryptojacking
906,5.165,938,4840,charging,cryptojacking
834,5.173,872,4460,idle,cryptojacking
943,5.169,937,4840,charging,cryptojacking
930,5.165,943,4980,charging,cryptojacking
965,5.165,909,4920,charging,cryptojacking
970,5.161,1060,5240,idle,cryptojacking
953,5.169,883,4720,charging,cryptojacking
953,5.161,953,5220,charging,cryptojacking
943,5.161,958,4780,idle,cryptojacking
925,5.165,941,4780,charging,cryptojacking
965,5.165,949,4720,idle,cryptojacking
874,5.169,885,4420,idle,cryptojacking
937,5.169,937,4940,charging,cryptojacking
959,5.153,1008,5080,charging,cryptojacking
911,5.169,899,4560,idle,cryptojacking
968,5.161,945,4940,charging,cryptojacking
931,5.165,943,5300,idle,cryptojacking
926,5.165,916,4760,charging,cryptojacking
933,5.165,993,5040,charging,cryptojacking
1011,5.165,937,5500,charging,cryptojacking
959,5.165,985,4620,charging,cryptojacking
906,5.169,828,4720,idle,cryptojacking
989,5.165,1015,5300,charging,cryptojacking
936,5.161,920,4920,charging,cryptojacking
933,5.161,972,4920,charging,cryptojacking
993,5.157,947,5040,charging,cryptojacking
970,5.157,967,4940,charging,cryptojacking
918,5.165,1010,5240,charging,cryptojacking
895,5.165,917,4820,charging,cryptojacking
934,5.165,1029,5240,idle,cryptojacking
959,5.165,907,4820,charging,cryptojacking
884,5.169,896,4980,charging,cryptojacking
905,5.161,967,4980,charging,cryptojacking
981,5.161,904,5380,charging,cryptojacking
941,5.169,933,4920,charging,cryptojacking
954,5.165,929,5020,charging,cryptojacking
920,5.169,1012,4560,charging,cryptojacking
914,5.165,917,4420,charging,cryptojacking
951,5.165,999,4760,charging,cryptojacking
894,5.161,971,4980,charging,cryptojacking
886,5.165,950,4920,charging,cryptojacking
917,5.169,894,4760,idle,cryptojacking
985,5.169,966,4920,idle,cryptojacking
927,5.161,933,4820,charging,cryptojacking
963,5.165,953,4780,charging,cryptojacking
900,5.161,934,4760,charging,cryptojacking
941,5.161,948,4460,idle,cryptojacking
1071,5.161,1019,5220,idle,cryptojacking
909,5.165,845,4580,charging,cryptojacking
971,5.165,877,4780,charging,cryptojacking
921,5.161,943,4880,charging,cryptojacking
977,5.161,920,5140,charging,cryptojacking
994,5.161,915,4420,charging,cryptojacking
938,5.169,948,4720,charging,cryptojacking
897,5.165,970,4360,charging,cryptojacking
980,5.165,1084,5040,charging,cryptojacking
989,5.169,968,4320,idle,cryptojacking
947,5.165,947,5660,charging,cryptojacking
988,5.165,1007,5240,idle,cryptojacking
957,5.165,959,4940,charging,cryptojacking
911,5.165,906,5020,charging,cryptojacking
943,5.169,1026,4580,charging,cryptojacking
880,5.169,938,4420,charging,cryptojacking
925,5.169,930,4360,idle,cryptojacking
932,5.165,983,4920,charging,cryptojacking
1001,5.161,988,5040,charging,cryptojacking
986,5.165,969,5500,charging,cryptojacking
836,5.173,1005,4660,idle,cryptojacking
862,5.165,910,5120,idle,cryptojacking
922,5.165,932,4920,idle,cryptojacking
947,5.169,952,4840,charging,cryptojacking
951,5.165,912,4820,charging,cryptojacking
1001,5.161,1006,4920,charging,cryptojacking
874,5.165,949,4460,charging,cryptojacking
978,5.157,996,5140,charging,cryptojacking
1097,5.165,951,4660,charging,cryptojacking
897,5.169,922,4660,idle,cryptojacking
1155,5.153,1081,5640,idle,cryptojacking
912,5.165,958,4980,charging,cryptojacking
