shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
465,5.201,470,2460,idle,vuln-scan
471,5.201,497,2420,idle,vuln-scan
475,5.197,465,2420,idle,vuln-scan
462,5.197,466,2420,idle,vuln-scan
465,5.201,491,2420,idle,vuln-scan
541,5.193,570,2680,idle,vuln-scan
475,5.197,482,2420,idle,vuln-scan
464,5.201,468,2420,idle,vuln-scan
468,5.201,474,2420,idle,vuln-scan
465,5.197,495,2420,idle,vuln-scan
462,5.197,462,2420,idle,vuln-scan
464,5.197,481,2420,idle,vuln-scan
522,5.197,498,2580,idle,vuln-scan
502,5.197,500,2580,idle,vuln-scan
499,5.201,471,2580,idle,vuln-scan
463,5.197,463,2420,idle,vuln-scan
529,5.193,554,2880,idle,vuln-scan
484,5.201,464,2420,idle,vuln-scan
507,5.197,468,2420,idle,vuln-scan
461,5.201,462,2420,idle,vuln-scan
480,5.201,467,2420,idle,vuln-scan
476,5.197,471,2420,idle,vuln-scan
498,5.197,494,2720,idle,vuln-scan
462,5.201,467,2400,idle,vuln-scan
539,5.193,538,2780,idle,vuln-scan
464,5.197,465,2580,idle,vuln-scan
464,5.197,462,2400,idle,vuln-scan
470,5.201,471,2420,idle,vuln-scan
493,5.201,467,2420,idle,vuln-scan
464,5.197,465,2520,idle,vuln-scan
467,5.201,470,2580,idle,vuln-scan
464,5.197,490,2420,idle,vuln-scan
469,5.197,495,2420,idle,vuln-scan
463,5.197,497,2580,idle,vuln-scan
463,5.197,465,2420,idle,vuln-scan
461,5.201,468,2420,idle,vuln-scan
478,5.201,466,2420,idle,vuln-scan
568,5.193,579,3020,idle,vuln-scan
475,5.201,462,2400,idle,vuln-scan
464,5.201,494,2820,idle,vuln-scan
468,5.197,465,2420,idle,vuln-scan
480,5.197,464,2620,idle,vuln-scan
463,5.197,465,2420,idle,vuln-scan
463,5.201,468,2420,idle,vuln-scan
467,5.197,463,2520,idle,vuln-scan
460,5.193,489,2420,idle,vuln-scan
469,5.197,470,2660,idle,vuln-scan
496,5.201,469,2460,idle,vuln-scan
465,5.197,468,2820,idle,vuln-scan
470,5.197,488,2520,idle,vuln-scan
505,5.201,500,2420,idle,vuln-scan
521,5.197,498,2580,idle,vuln-scan
469,5.197,503,2620,idle,vuln-scan
463,5.201,465,2560,idle,vuln-scan
496,5.201,465,2420,idle,vuln-scan
471,5.201,486,2520,idle,vuln-scan
463,5.197,465,2420,idle,vuln-scan
605,5.185,611,3140,idle,vuln-scan
514,5.201,466,2500,idle,vuln-scan
465,5.201,469,2460,idle,vuln-scan
464,5.201,470,2420,idle,vuln-scan
467,5.201,465,2400,idle,vuln-scan
472,5.197,467,2420,idle,vuln-scan
468,5.197,472,2460,idle,vuln-scan
468,5.201,469,2460,idle,vuln-scan
471,5.201,490,2420,idle,vuln-scan
465,5.197,468,2420,idle,vuln-scan
724,5.169,707,3080,idle,vuln-scan
465,5.197,468,2580,idle,vuln-scan
517,5.197,476,2500,idle,vuln-scan
462,5.201,464,2420,idle,vuln-scan
463,5.197,468,2460,idle,vuln-scan
463,5.201,473,2460,idle,vuln-scan
462,5.197,467,2420,idle,vuln-scan
490,5.197,465,2420,idle,vuln-scan
464,5.197,464,2420,idle,vuln-scan
462,5.197,467,2420,idle,vuln-scan
641,5.185,630,3280,idle,vuln-scan
466,5.197,469,2420,idle,vuln-scan
468,5.201,465,2420,idle,vuln-scan
469,5.197,467,2560,idle,vuln-scan
540,5.193,531,3120,idle,vuln-scan
463,5.201,471,2460,idle,vuln-scan
465,5.201,464,2420,idle,vuln-scan
468,5.197,465,2400,idle,vuln-scan
475,5.197,478,2500,idle,vuln-scan
463,5.201,463,2420,idle,vuln-scan
482,5.197,483,2500,idle,vuln-scan
464,5.197,464,2420,idle,vuln-scan
552,5.197,473,2460,idle,vuln-scan
468,5.201,487,2420,idle,vuln-scan
615,5.189,570,2920,idle,vuln-scan
462,5.197,467,2400,idle,vuln-scan
621,5.193,631,3220,idle,vuln-scan
466,5.197,577,2920,idle,vuln-scan
464,5.197,465,2660,idle,vuln-scan
486,5.201,462,2400,idle,vuln-scan
615,5.189,609,3180,idle,vuln-scan
467,5.197,473,2560,idle,vuln-scan
469,5.201,464,2400,idle,vuln-scan
464,5.197,466,2420,idle,vuln-scan
